Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,107,yes,yes,3,3,Sometimes,no,3,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,108,yes,yes,3,3,Sometimes,no,2,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,133,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,131,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,23,2,133,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,23,2,133,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,102,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,102,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,20,2,155,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,19,2,161,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,25,2,105,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,19,2,128,yes,yes,3,3,Sometimes,no,1,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,20,2,125,yes,yes,3,3,Sometimes,no,1,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,111,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,111,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,22,2,137,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,138,yes,yes,3,3,Sometimes,no,3,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,22,2,152,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,22,2,161,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,2,134,yes,yes,3,3,Sometimes,no,3,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,20,2,134,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,3,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,22,2,134,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,134,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,102,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,102,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,19,2,138,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,22,2,138,yes,yes,3,3,Sometimes,no,3,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,20,2,151,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,2,153,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,2,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,110,yes,yes,3,3,Sometimes,no,2,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,110,yes,yes,3,3,Sometimes,no,2,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,122,yes,yes,3,3,Sometimes,no,1,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,23,2,121,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,134,yes,yes,3,3,Sometimes,no,1,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,134,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,110,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,110,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,111,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,110,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,132,yes,yes,3,3,Sometimes,no,1,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,132,yes,yes,3,3,Sometimes,no,1,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,23,2,114,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,24,2,114,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,128,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,129,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,20,2,152,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,20,2,152,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,19,2,133,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,20,2,134,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,24,2,113,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,25,2,113,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,3,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,107,yes,yes,3,3,Sometimes,no,3,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,107,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,132,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,131,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,24,2,133,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,24,2,133,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,102,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,102,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,103,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,102,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,19,2,142,yes,yes,3,3,Sometimes,no,3,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,2,140,yes,yes,3,3,Sometimes,no,3,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,20,2,152,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,2,151,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,111,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,111,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,25,2,105,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,25,2,105,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,126,yes,yes,3,3,Sometimes,no,1,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,125,yes,yes,3,3,Sometimes,no,2,no,1,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,131,yes,yes,3,3,Sometimes,no,1,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,131,yes,yes,3,3,Sometimes,no,1,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,111,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,111,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,111,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,111,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,22,2,135,yes,yes,3,3,Sometimes,no,1,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,22,2,135,yes,yes,3,3,Sometimes,no,3,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,134,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,134,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,20,2,138,yes,yes,3,3,Sometimes,no,3,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,136,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,20,2,154,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,155,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,134,yes,yes,3,3,Sometimes,no,3,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,19,2,134,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,134,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,134,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,3,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,23,2,133,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,23,2,133,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,19,2,134,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,19,2,134,yes,yes,3,3,Sometimes,no,3,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,102,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,102,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,103,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,103,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,3,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,1,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,19,2,138,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,20,2,138,yes,yes,3,3,Sometimes,no,3,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,138,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,22,2,138,yes,yes,3,3,Sometimes,no,3,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,2,142,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,19,2,143,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,20,2,153,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,152,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,3,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,3,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,25,2,105,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,25,2,105,yes,yes,3,3,Sometimes,no,1,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,111,yes,yes,3,3,Sometimes,no,2,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,111,yes,yes,3,3,Sometimes,no,1,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,110,yes,yes,3,3,Sometimes,no,2,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,110,yes,yes,3,3,Sometimes,no,2,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,19,2,127,yes,yes,3,3,Sometimes,no,1,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,19,2,126,yes,yes,3,3,Sometimes,no,1,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,122,yes,yes,3,3,Sometimes,no,1,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,123,yes,yes,3,3,Sometimes,no,1,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,22,2,134,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,22,2,133,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,132,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,132,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,110,yes,yes,3,3,Sometimes,no,2,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,110,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,111,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,111,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,111,yes,yes,3,3,Sometimes,no,2,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,110,yes,yes,3,3,Sometimes,no,2,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,110,yes,yes,3,3,Sometimes,no,2,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,132,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,132,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,22,2,132,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,22,2,133,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,24,2,114,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,24,2,114,yes,yes,3,3,Sometimes,no,3,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,24,2,114,yes,yes,3,3,Sometimes,no,3,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,25,2,113,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,19,2,129,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,2,127,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,20,2,128,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,20,2,129,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,147,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,20,2,143,yes,yes,3,3,Sometimes,no,3,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,19,2,151,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,150,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,19,2,134,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,2,133,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,22,2,134,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,22,2,134,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,24,2,113,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,25,2,113,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,111,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,112,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,105,yes,yes,3,3,Sometimes,no,2,no,0,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,108,yes,yes,3,3,Sometimes,no,2,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,107,yes,yes,3,3,Sometimes,no,3,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,107,yes,yes,3,3,Sometimes,no,2,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,2,108,yes,yes,3,3,Sometimes,no,2,no,0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,133,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,22,2,133,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,131,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,21,2,131,yes,yes,3,3,Sometimes,no,2,no,2,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,22,2,134,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,23,2,134,yes,yes,3,3,Sometimes,no,2,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,24,2,133,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,24,2,133,yes,yes,3,3,Sometimes,no,3,no,1,1,Sometimes,Public_Transportation,Obesity_Type_III
Male,46,2,64,no,yes,1,3,Frequently,no,2,yes,3,2,no,Walking,Normal_Weight
Male,50,2,51,no,yes,2,2,no,no,2,yes,2,1,Always,Motorbike,Insufficient_Weight
Male,24,2,80,yes,no,2,3,Frequently,no,1,no,0,2,Sometimes,Bike,Overweight_Level_II
